time_ms,ir_r,ir_l,tf_r,tf_l,tf_front,throttle_l,throttle_r,steering,gyro_z,accel_x,accel_y
  27157,  161,  305,  568,  118,  1000,  7999,  9999,  16,  37,  313, -1099
  27240,  162,  305,  568,  157,  1000,  9999,  9999,  5,  56,  264, -1065
  27323,  160,  305,  568,  151,  1000,  9999,  9999,  9,  33,  271, -1073
  27413,  160,  305,  569,  94,  1000,  7999,  9999,  16,  41,  313, -1059
  27494,  161,  305,  568,  123,  1000,  9999,  9999,  6,  42,  226, -1062
  27585,  161,  305,  568,  91,  1000,  9999,  9999,  14,  46,  236, -1034
  27668,  161,  305,  569,  90,  1000,  9999,  9999,  11,  43,  251, -1058
  27757,  162,  305,  569,  124,  1000,  9999,  9999,  7,  50,  278, -1074
  27845,  160,  305,  568,  89,  1000,  7999,  9999,  15,  52,  252, -1107
  27928,  160,  305,  568,  119,  1000,  9999,  9999,  7,  47,  216, -1071
  28016,  162,  305,  568,  72,  1000,  7999,  9999,  16,  38,  251, -1085
  28102,  162,  305,  568,  86,  1000,  9999,  9999,  9,  35,  255, -1083
  28190,  161,  305,  569,  122,  1000,  9999,  9999,  6,  47,  282, -1076
  28277,  161,  305,  568,  108,  1000,  9999,  9999,  12,  40,  229, -1081
  28365,  161,  305,  568,  54,  1000,  7999,  9999,  16,  45,  291, -1096
  28452,  161,  305,  568,  81,  1000,  9999,  9999,  7,  47,  298, -1075
  28535,  161,  305,  568,  152,  1000,  9999,  9999,  4,  48,  272, -1096
  28624,  162,  305,  568,  63,  1000,  7999,  9999,  22,  60,  257, -1091
  28710,  161,  305,  569,  83,  1000,  9999,  9999,  6,  41,  221, -1085
  28798,  160,  305,  569,  84,  1000,  9999,  9999,  11,  29,  244, -1066
  28888,  161,  305,  568,  89,  1000,  9999,  9999,  11,  34,  310, -1087
  28969,  162,  305,  568,  211,  1000,  9999,  9999, -3,  52,  274, -1067
  29057,  161,  305,  569,  124,  1000,  7999,  9999,  19,  51,  221, -1058
  29146,  162,  305,  568,  72,  1000,  9999,  9999,  14,  49,  268, -1064
  29232,  162,  305,  568,  88,  1000,  9999,  9999,  9,  46,  253, -1069
  29318,  162,  305,  568,  169,  1000,  9999,  9999,  2,  46,  229, -1125
  29401,  161,  305,  568,  116,  1000,  7999,  9999,  15,  42,  269, -1100
  29492,  162,  305,  569,  98,  1000,  9999,  9999,  11,  39,  266, -1111
  29573,  162,  305,  568,  152,  1000,  9999,  9999,  4,  42,  244, -1060
  29665,  161,  305,  568,  132,  1000,  9999,  9999,  11,  44,  300, -1071
